experiment_name,method_name,response_window,delivery_window_extension,resource_count,order_density_ratio,acceptance_rate,acceptance_rate_gap_to_0_80,on_time_rate,on_time_rate_gap_to_0_50,late_orders,average_lateness,max_lateness,total_energy_consumption,total_flight_distance,hard_constraint_violations,reached_80_acceptance,reached_50_on_time,reached_both_targets,recommendation
combined_B,oracle_best_acceptance,5.0,3.0,1,1.0,0.9788888888888889,-0.17888888888888888,0.3507377979568672,0.14926220204313279,572,76.25083588802882,199.06622551514116,275.3929986147181,4408.815595255925,0,True,False,False,acceptance_target_only
combined_B,oracle_best_on_time,5.0,3.0,1,1.0,0.9533333333333334,-0.15333333333333332,0.3275058275058275,0.17249417249417248,577,39.188877364777134,137.57063518170818,228.05381261680813,3213.7055983021855,0,True,False,False,acceptance_target_only
combined_B,tail_risk_constrained_joint_beam,5.0,3.0,1,1.0,0.5933333333333334,0.20666666666666667,0.4419475655430712,0.058052434456928814,298,13.045624695346303,35.788575836254935,124.24196201258962,1773.3875885398515,0,False,False,False,anchor_locked_safety_reference
combined_C,raw_baseline,3.0,2.0,2,1.0,0.5766666666666667,0.22333333333333338,0.5240847784200385,-0.024084778420038533,247,8.712335961938855,32.983988419097614,137.67165606908011,2241.1888344064355,0,False,True,False,on_time_target_only
combined_C,v2_repair_only,3.0,2.0,2,1.0,0.5644444444444444,0.23555555555555563,0.547244094488189,-0.047244094488189003,230,9.582290886294757,25.515590542970344,136.22677238229855,2238.129590603973,0,False,True,False,on_time_target_only
combined_C,oracle_best_acceptance,3.0,2.0,2,1.0,0.8488888888888889,-0.04888888888888887,0.4816753926701571,0.018324607329842924,396,19.49101089491442,72.53586748175968,194.56643937489926,3304.0305809113042,0,True,False,False,acceptance_target_only
combined_C,oracle_best_on_time,3.0,2.0,2,1.0,0.7555555555555555,0.04444444444444451,0.5161764705882353,-0.016176470588235348,329,21.06098427501755,60.84687098443578,197.5128345326752,3307.0167354287037,0,False,True,False,on_time_target_only
combined_C,tail_risk_constrained_joint_beam,3.0,2.0,2,1.0,0.5766666666666667,0.22333333333333338,0.5240847784200385,-0.024084778420038533,247,8.712335961938855,32.983988419097614,137.67165606908011,2241.1888344064355,0,False,True,False,anchor_locked_safety_reference
combined_D,raw_baseline,5.0,3.0,2,1.0,0.6088888888888889,0.19111111111111112,0.5547445255474452,-0.054744525547445244,244,8.23882831838711,24.69493478697403,142.81255485615193,2304.4691734048383,0,False,True,False,on_time_target_only
combined_D,v2_repair_only,5.0,3.0,2,1.0,0.5855555555555556,0.21444444444444444,0.5901328273244781,-0.09013282732447814,216,8.454893637358763,25.640609514088666,137.50752669063175,2238.7132397119194,0,False,True,False,on_time_target_only
combined_D,oracle_best_acceptance,5.0,3.0,2,1.0,0.9555555555555556,-0.15555555555555556,0.49883720930232556,0.0011627906976744429,431,20.840010113445974,63.5156147783552,220.05753935275442,3610.007926340665,0,True,False,False,acceptance_target_only
combined_D,oracle_best_on_time,5.0,3.0,2,1.0,0.9122222222222223,-0.11222222222222222,0.5334957369062119,-0.03349573690621188,383,23.334708845573374,66.11044801620857,230.72079292049054,3706.135461063815,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_D,tail_risk_constrained_joint_beam,5.0,3.0,2,1.0,0.6088888888888889,0.19111111111111112,0.5547445255474452,-0.054744525547445244,244,8.23882831838711,24.69493478697403,142.81255485615193,2304.4691734048383,0,False,True,False,anchor_locked_safety_reference
combined_E,raw_baseline,5.0,4.0,3,1.0,0.5933333333333334,0.20666666666666667,0.7172284644194756,-0.21722846441947563,151,6.41504364979695,19.877483122758083,142.01127598914292,2445.363162524998,0,False,True,False,on_time_target_only
combined_E,v2_repair_only,5.0,4.0,3,1.0,0.6144444444444445,0.18555555555555558,0.7197106690777577,-0.21971066907775771,155,6.67834870310739,22.948739723871377,151.1206978510557,2597.0972614511847,0,False,True,False,on_time_target_only
combined_E,oracle_best_acceptance,5.0,4.0,3,1.0,0.9155555555555556,-0.11555555555555552,0.6055825242718447,-0.10558252427184467,325,14.385491992941875,45.85720497113153,233.41824820582679,4065.119323836399,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_E,oracle_best_on_time,5.0,4.0,3,1.0,0.8866666666666667,-0.08666666666666667,0.6516290726817042,-0.15162907268170422,278,15.17038445889272,53.21341301863219,242.99904133672084,4123.810527808964,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_E,tail_risk_constrained_joint_beam,5.0,4.0,3,1.0,0.5933333333333334,0.20666666666666667,0.7172284644194756,-0.21722846441947563,151,6.41504364979695,19.877483122758083,142.01127598914292,2445.363162524998,0,False,True,False,anchor_locked_safety_reference
combined_F,raw_baseline,8.0,5.0,2,1.0,0.6322222222222222,0.1677777777777778,0.6344463971880492,-0.13444639718804918,208,8.280243298885233,28.579150649615983,143.01437532154603,2307.7989435021072,0,False,True,False,on_time_target_only
combined_F,v2_repair_only,8.0,5.0,2,1.0,0.6377777777777778,0.16222222222222227,0.6777003484320557,-0.17770034843205573,185,8.887834086745999,38.73350213563727,148.54393898434245,2371.3959758777405,0,False,True,False,on_time_target_only
combined_F,oracle_best_acceptance,8.0,5.0,2,1.0,0.9944444444444445,-0.19444444444444442,0.5642458100558659,-0.06424581005586594,390,21.86450547693471,68.45627556027901,231.54545410697438,3825.2982816670324,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_F,oracle_best_on_time,8.0,5.0,2,1.0,0.9866666666666667,-0.18666666666666665,0.5686936936936937,-0.06869369369369371,383,23.051255023364035,71.80611366674974,240.70908307719967,3847.331343937184,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_F,tail_risk_constrained_joint_beam,8.0,5.0,2,1.0,0.6322222222222222,0.1677777777777778,0.6344463971880492,-0.13444639718804918,208,8.280243298885233,28.579150649615983,143.01437532154603,2307.7989435021072,0,False,True,False,anchor_locked_safety_reference
combined_G,raw_baseline,8.0,5.0,3,1.0,0.6233333333333333,0.17666666666666675,0.7344028520499108,-0.23440285204991085,149,6.777404844341815,20.399943002734823,152.35615209134247,2614.3586644323,0,False,True,False,on_time_target_only
combined_G,v2_repair_only,8.0,5.0,3,1.0,0.6211111111111111,0.17888888888888899,0.7459749552772809,-0.24597495527728086,142,6.739793172073961,21.268877668741297,153.32253341408463,2629.978526569903,0,False,True,False,on_time_target_only
combined_G,oracle_best_acceptance,8.0,5.0,3,1.0,0.98,-0.17999999999999994,0.6145124716553289,-0.11451247165532885,340,15.155435124924319,52.41374963092093,253.2414471044843,4387.119879594973,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_G,oracle_best_on_time,8.0,5.0,3,1.0,0.9711111111111111,-0.1711111111111111,0.6395881006864989,-0.13958810068649885,315,16.973355059939376,52.52256837508741,271.7694068847291,4602.500504458083,0,True,True,True,reaches_80_50_with_zero_hard_violations
combined_G,tail_risk_constrained_joint_beam,8.0,5.0,3,1.0,0.6233333333333333,0.17666666666666675,0.7344028520499108,-0.23440285204991085,149,6.777404844341815,20.399943002734823,152.35615209134247,2614.3586644323,0,False,True,False,anchor_locked_safety_reference
order_density_original,raw_baseline,original,0.0,1,1.0,0.5244444444444445,0.27555555555555555,0.3241525423728814,0.17584745762711862,319,12.837166596299626,35.93654589246437,112.03286860151536,1650.194940149784,0,False,False,False,below_target
order_density_original,v2_repair_only,original,0.0,1,1.0,0.5044444444444445,0.29555555555555557,0.3039647577092511,0.19603524229074892,316,13.033510471243794,51.748750867173094,115.02219730373844,1723.6084504143723,0,False,False,False,below_target
order_density_original,oracle_best_acceptance,original,0.0,1,1.0,0.5788888888888889,0.22111111111111115,0.31094049904030713,0.18905950095969287,359,40.524170269169396,127.04264609392843,142.50251200820267,2323.460461206734,0,False,False,False,below_target
order_density_original,oracle_best_on_time,original,0.0,1,1.0,0.5733333333333334,0.22666666666666668,0.34108527131782945,0.15891472868217055,340,26.524330685990908,74.60597936196625,125.60425232012611,1997.479966275394,0,False,False,False,below_target
order_density_original,tail_risk_constrained_joint_beam,original,0.0,1,1.0,0.5244444444444445,0.27555555555555555,0.3241525423728814,0.17584745762711862,319,12.837166596299626,35.93654589246437,112.03286860151536,1650.194940149784,0,False,False,False,anchor_locked_safety_reference
order_density_90pct,raw_baseline,original,0.0,1,0.9,0.5296296296296297,0.27037037037037037,0.32867132867132864,0.17132867132867136,288,13.211439001798063,37.72614153404195,105.16101389437522,1566.0295174734124,0,False,False,False,below_target
order_density_90pct,v2_repair_only,original,0.0,1,0.9,0.5296296296296297,0.27037037037037037,0.32867132867132864,0.17132867132867136,288,13.345523021166246,52.75564171434131,108.81290365878189,1647.9791039037366,0,False,False,False,below_target
order_density_90pct,oracle_best_acceptance,original,0.0,1,0.9,0.6185185185185185,0.18148148148148158,0.3213572854291417,0.17864271457085829,340,34.207088329172336,105.71702241120889,134.06214683395496,2193.159635320306,0,False,False,False,below_target
order_density_90pct,oracle_best_on_time,original,0.0,1,0.9,0.6024691358024692,0.19753086419753085,0.35655737704918034,0.14344262295081966,314,26.58158444111991,88.1801603492953,124.25258597622056,2004.806226246059,0,False,False,False,below_target
order_density_90pct,tail_risk_constrained_joint_beam,original,0.0,1,0.9,0.5296296296296297,0.27037037037037037,0.32867132867132864,0.17132867132867136,288,13.211439001798063,37.72614153404195,105.16101389437522,1566.0295174734124,0,False,False,False,anchor_locked_safety_reference
order_density_80pct,raw_baseline,original,0.0,1,0.8,0.5027777777777778,0.2972222222222223,0.35359116022099446,0.14640883977900554,234,12.944205285697409,33.793172258582764,93.72339299484689,1451.3029200748929,0,False,False,False,below_target
order_density_80pct,v2_repair_only,original,0.0,1,0.8,0.5166666666666667,0.2833333333333333,0.3629032258064516,0.13709677419354838,237,13.448448139083379,37.604670931543126,96.94360206158485,1496.022930209735,0,False,False,False,below_target
order_density_80pct,oracle_best_acceptance,original,0.0,1,0.8,0.5763888888888888,0.2236111111111112,0.344578313253012,0.15542168674698797,272,23.16978880008986,74.1877270341828,102.2866759479906,1721.6130145192146,0,False,False,False,below_target
order_density_80pct,oracle_best_on_time,original,0.0,1,0.8,0.5736111111111111,0.22638888888888897,0.4188861985472155,0.08111380145278452,240,25.130594408444917,77.35543660362949,102.47968295370613,1700.2047277241945,0,False,False,False,below_target
order_density_80pct,tail_risk_constrained_joint_beam,original,0.0,1,0.8,0.5027777777777778,0.2972222222222223,0.35359116022099446,0.14640883977900554,234,12.944205285697409,33.793172258582764,93.72339299484689,1451.3029200748929,0,False,False,False,anchor_locked_safety_reference
order_density_70pct,raw_baseline,original,0.0,1,0.7,0.49047619047619045,0.3095238095238096,0.3786407766990291,0.12135922330097088,192,10.717549540835028,31.146988425476962,86.06887007309462,1337.1987974643707,0,False,False,False,below_target
order_density_70pct,v2_repair_only,original,0.0,1,0.7,0.48253968253968255,0.3174603174603175,0.3980263157894737,0.10197368421052633,183,11.253975502743325,37.53170477326243,81.78565753444838,1310.157416241003,0,False,False,False,below_target
order_density_70pct,oracle_best_acceptance,original,0.0,1,0.7,0.5936507936507937,0.2063492063492064,0.39037433155080214,0.10962566844919786,228,20.441383479769087,71.10869636559467,92.70561679154673,1586.0952408090234,0,False,False,False,below_target
order_density_70pct,oracle_best_on_time,original,0.0,1,0.7,0.5349206349206349,0.26507936507936514,0.42136498516320475,0.07863501483679525,195,20.676883755692515,66.83818092543291,86.46171601550391,1483.078597793115,0,False,False,False,below_target
order_density_70pct,tail_risk_constrained_joint_beam,original,0.0,1,0.7,0.49047619047619045,0.3095238095238096,0.3786407766990291,0.12135922330097088,192,10.717549540835028,31.146988425476962,86.06887007309462,1337.1987974643707,0,False,False,False,anchor_locked_safety_reference
order_density_60pct,raw_baseline,original,0.0,1,0.6,0.5111111111111111,0.288888888888889,0.4057971014492754,0.09420289855072461,164,10.135940942045076,29.18109296752617,72.71442506633866,1191.0134384781122,0,False,False,False,below_target
order_density_60pct,v2_repair_only,original,0.0,1,0.6,0.5055555555555555,0.2944444444444445,0.42124542124542125,0.07875457875457875,158,10.950327280893019,32.285736157646745,73.06457244298547,1189.3579303622246,0,False,False,False,below_target
order_density_60pct,oracle_best_acceptance,original,0.0,1,0.6,0.6037037037037037,0.1962962962962963,0.36809815950920244,0.13190184049079756,206,18.45951910609457,66.3423570297459,85.50921404169236,1454.1599759459496,0,False,False,False,below_target
order_density_60pct,oracle_best_on_time,original,0.0,1,0.6,0.5407407407407407,0.2592592592592593,0.4315068493150685,0.0684931506849315,166,17.792146407512057,54.23194403033638,78.09430773708777,1358.1236808598042,0,False,False,False,below_target
order_density_60pct,tail_risk_constrained_joint_beam,original,0.0,1,0.6,0.5111111111111111,0.288888888888889,0.4057971014492754,0.09420289855072461,164,10.135940942045076,29.18109296752617,72.71442506633866,1191.0134384781122,0,False,False,False,anchor_locked_safety_reference
order_density_50pct,raw_baseline,original,0.0,1,0.5,0.5622222222222222,0.23777777777777787,0.43478260869565216,0.06521739130434784,143,10.490984514502824,31.649633808770005,70.10964247530453,1164.8641097561845,0,False,False,False,below_target
order_density_50pct,v2_repair_only,original,0.0,1,0.5,0.5422222222222223,0.2577777777777778,0.4385245901639344,0.061475409836065587,137,10.94852101671039,42.67402337378542,70.20446818649124,1178.6301257030495,0,False,False,False,below_target
order_density_50pct,oracle_best_acceptance,original,0.0,1,0.5,0.6355555555555555,0.1644444444444445,0.40559440559440557,0.09440559440559443,170,16.79977933186702,61.326256332160995,78.66144228906796,1381.5118018090725,0,False,False,False,below_target
order_density_50pct,oracle_best_on_time,original,0.0,1,0.5,0.5866666666666667,0.21333333333333337,0.4431818181818182,0.05681818181818182,147,17.456079340385106,62.00364583503094,76.87692918237664,1337.554840029908,0,False,False,False,below_target
order_density_50pct,tail_risk_constrained_joint_beam,original,0.0,1,0.5,0.5622222222222222,0.23777777777777787,0.43478260869565216,0.06521739130434784,143,10.490984514502824,31.649633808770005,70.10964247530453,1164.8641097561845,0,False,False,False,anchor_locked_safety_reference
